CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Score,RFM_Segment
17706,4,382,10504.49,3,3,3,9,333
17707,185,5,152.4,1,1,1,3,111
17708,188,34,263.33,1,2,1,4,121
17709,170,7,137.45,1,1,1,3,111
17711,11,23,385.1,3,1,1,5,311
17712,45,29,522.91,2,2,2,6,222
17714,321,10,153,1,1,1,3,111
17715,201,1,326.4,1,1,1,3,111
17716,23,245,5655.99,3,3,3,9,333
17718,232,6,139.35,1,1,1,3,111
17719,38,274,5396.04,2,3,3,8,233
17720,26,50,1195.94,2,2,3,7,223
17722,96,115,2424.04,1,3,3,7,133
17723,127,10,3276.4,1,1,3,5,113
17724,71,40,1033,2,2,2,6,222
17725,16,192,3439.08,3,3,3,9,333
17727,15,66,1060.25,3,2,2,7,322
17728,4,165,2876.01,3,3,3,9,333
17730,3,218,5298.48,3,3,3,9,333
17731,79,67,1240.11,2,2,3,7,223
17732,373,18,303.97,1,1,1,3,111
17733,39,35,692.19,2,2,2,6,222
17734,54,43,700.63,2,2,2,6,222
17735,2,690,13110.02,3,3,3,9,333
17736,9,25,377.44,3,2,1,6,321
17737,9,10,168.24,3,1,1,5,311
17738,19,97,1879.05,3,3,3,9,333
17739,12,47,2791.35,3,2,3,8,323
17742,113,15,355.11,1,1,1,3,111
17744,4,136,2322.4,3,3,3,9,333
17746,240,6,110.25,1,1,1,3,111
17747,113,1,71.4,1,1,1,3,111
17749,178,35,674.52,1,2,2,5,122
17750,5,184,1710.45,3,3,3,9,333
17752,359,1,80.64,1,1,1,3,111
17754,1,89,1664.65,3,3,3,9,333
17757,1,740,5593.39,3,3,3,9,333
17758,19,404,3408.2,3,3,3,9,333
17759,17,90,819.96,3,3,2,8,332
17760,22,25,287.59,3,2,1,6,321
17761,33,19,712.78,2,1,2,5,212
17763,263,1,15,1,1,1,3,111
17764,51,71,772.55,2,2,2,6,222
17765,159,56,367.63,1,2,1,4,121
17767,15,21,271.2,3,1,1,5,311
17768,8,98,2081.9,3,3,3,9,333
17769,13,304,3957.43,3,3,3,9,333
17770,199,38,1143.27,1,2,2,5,122
17771,57,54,245.81,2,2,1,5,221
17772,11,50,173.45,3,2,1,6,321
17774,97,153,1213.73,1,3,3,7,133
17775,255,3,56.4,1,1,1,3,111
17777,25,190,647.56,3,3,2,8,332
17779,21,81,650.32,3,3,2,8,332
17781,159,12,188.02,1,1,1,3,111
17783,72,67,283.47,2,2,1,5,221
17785,53,13,131.94,2,1,1,4,211
17786,85,68,266.85,2,2,1,5,221
17787,153,128,1817.54,1,3,3,7,133
17788,74,5,1117.9,2,1,2,5,212
17789,281,14,225.9,1,1,1,3,111
17790,27,189,1964.3,2,3,3,8,233
17791,30,10,106.1,2,1,1,4,211
17793,25,52,300.34,3,2,1,6,321
17795,180,45,342.83,1,2,1,4,121
17796,40,81,690,2,3,2,7,232
17797,22,111,780.43,3,3,2,8,332
17799,22,404,3039.17,3,3,3,9,333
17800,37,103,1187.21,2,3,2,7,232
17802,82,140,1285.04,2,3,3,8,233
17805,74,10,512.31,2,1,2,5,212
17806,11,43,546.04,3,2,2,7,322
17809,16,61,5411.91,3,2,3,8,323
17811,4,828,7761.82,3,3,3,9,333
17812,13,133,699.81,3,3,2,8,332
17813,14,348,1698.07,3,3,3,9,333
17816,37,17,36.56,2,1,1,4,211
17817,4,33,387.68,3,2,1,6,321
17819,72,48,3704.87,2,2,3,7,223
17824,51,13,298.4,2,1,1,4,211
17827,5,215,1987.33,3,3,3,9,333
17828,23,67,1820.09,3,2,3,8,323
17829,299,30,889.24,1,2,2,5,122
17830,2,23,398.7,3,1,2,6,312
17831,33,2,35.4,2,1,1,4,211
17832,50,61,155.37,2,2,1,5,221
17835,3,59,342.24,3,2,1,6,321
17836,47,24,110.21,2,2,1,5,221
17837,42,162,1541.23,2,3,3,8,233
17838,27,117,2720.8,2,3,3,8,233
17839,42,52,318.15,2,2,1,5,221
17841,2,7676,40519.84,3,3,3,9,333
17843,303,37,205.48,1,2,1,4,121
17844,107,5,51.56,1,1,1,3,111
17846,85,1,2033.1,2,1,3,6,213
17848,81,51,901.2,2,2,2,6,222
17849,218,26,605.8,1,2,2,5,122
17850,372,297,5391.21,1,3,3,7,133
17852,12,24,114.34,3,2,1,6,321
17854,185,15,311.26,1,1,1,3,111
17855,373,17,208.97,1,1,1,3,111
17856,2,15,1418.03,3,1,3,7,313
17857,4,54,26879.04,3,2,3,8,323
17858,6,197,5140.66,3,3,3,9,333
17859,305,23,141.92,1,1,1,3,111
17860,369,52,226.45,1,2,1,4,121
17861,3,219,2097.88,3,3,3,9,333
17862,324,11,330.9,1,1,1,3,111
17863,59,148,3160,2,3,3,8,233
17864,13,90,554.85,3,3,2,8,332
17865,31,370,10526.32,2,3,3,8,233
17866,143,9,329.65,1,1,1,3,111
17867,30,68,1157.87,2,2,2,6,222
17869,107,40,428.18,1,2,2,5,122
17870,2,270,1865.89,3,3,3,9,333
17871,205,10,155.9,1,1,1,3,111
17873,80,43,1848.96,2,2,3,7,223
17874,185,46,683.46,1,2,2,5,122
17877,170,12,237.61,1,1,1,3,111
17878,44,26,379.45,2,2,1,5,221
17879,174,6,178.52,1,1,1,3,111
17880,365,26,458.92,1,2,2,5,122
17881,304,8,133.35,1,1,1,3,111
17883,3,142,664.34,3,3,2,8,332
17884,4,113,695.07,3,3,2,8,332
17885,12,53,156.34,3,2,1,6,321
17886,32,102,869.28,2,3,2,7,232
17887,129,10,111.35,1,1,1,3,111
17888,21,65,716,3,2,2,7,322
17889,212,20,201.37,1,1,1,3,111
17890,323,91,586.89,1,3,2,6,132
17891,162,34,203.86,1,2,1,4,121
17892,56,28,244.1,2,2,1,5,221
17893,225,15,107.21,1,1,1,3,111
17894,72,192,1118.96,2,3,2,7,232
17895,44,15,95.45,2,1,1,4,211
17896,23,2,256.32,3,1,1,5,311
17897,173,108,541.81,1,3,2,6,132
17898,85,28,152.06,2,2,1,5,221
17899,159,31,154.55,1,2,1,4,121
17900,190,6,112.2,1,1,1,3,111
17901,29,19,110.38,2,1,1,4,211
17904,21,34,181.07,3,2,1,6,321
17905,71,33,798.99,2,2,2,6,222
17906,247,12,72.9,1,1,1,3,111
17908,374,54,232.03,1,2,1,4,121
17911,9,39,366.23,3,2,1,6,321
17912,310,37,310.06,1,2,1,4,121
17913,59,58,408.65,2,2,2,6,222
17914,4,75,329.36,3,3,1,7,331
17917,45,92,335.03,2,3,1,6,231
17919,88,23,1304.04,2,1,3,6,213
17920,4,665,4119.5,3,3,3,9,333
17921,64,142,820.23,2,3,2,7,232
17923,282,1,207.5,1,1,1,3,111
17924,12,31,2962.5,3,2,3,8,323
17925,373,1,244.08,1,1,1,3,111
17926,133,21,397.29,1,1,2,4,112
17928,45,23,212.54,2,1,1,4,211
17929,11,5,843,3,1,2,6,312
17930,36,39,1740.48,2,2,3,7,223
17931,134,65,408.36,1,2,2,5,122
17932,29,90,1331.57,2,3,3,8,233
17934,52,21,704.25,2,1,2,5,212
17935,138,29,145.79,1,2,1,4,121
17936,5,72,380.13,3,2,1,6,321
17937,9,43,4301.22,3,2,3,8,323
17939,160,12,99.14,1,1,1,3,111
17940,49,18,4020.04,2,1,3,6,213
17941,131,2,304.56,1,1,1,3,111
17942,8,2,77.5,3,1,1,5,311
17946,233,20,149.58,1,1,1,3,111
17947,37,9,176.68,2,1,1,4,211
17948,147,1,358.56,1,1,1,3,111
17949,1,70,58510.48,3,2,3,8,323
17950,72,71,482.2,2,2,2,6,222
17951,40,20,1008.54,2,1,2,5,212
17954,5,477,2314.13,3,3,3,9,333
17955,199,19,557.3,1,1,2,4,112
17956,249,1,12.75,1,1,1,3,111
17957,66,31,111.68,2,2,1,5,221
17958,117,7,508.46,1,1,2,4,112
17960,171,26,73.78,1,2,1,4,121
17961,21,249,1296.44,3,3,3,9,333
17962,142,34,102.41,1,2,1,4,121
17964,32,98,463.21,2,3,2,7,232
17965,38,325,2599.19,2,3,3,8,233
17966,38,68,1098.43,2,2,2,6,222
17967,372,42,112.27,1,2,1,4,121
17968,374,81,265.1,1,3,1,5,131
17969,166,14,228.2,1,1,1,3,111
17970,211,29,562.79,1,2,2,5,122
17972,242,30,135.19,1,2,1,4,121
17973,52,15,337.04,2,1,1,4,211
17974,25,165,703.99,3,3,2,8,332
17975,15,293,4483.26,3,3,3,9,333
17976,372,57,321.79,1,2,1,4,121
17977,29,21,288.14,2,1,1,4,211
17978,365,12,300.92,1,1,1,3,111
17979,36,138,732.41,2,3,2,7,232
17980,166,30,811.45,1,2,2,5,122
17984,145,48,152.68,1,2,1,4,121
17985,22,21,631.35,3,1,2,6,312
17986,56,1,20.8,2,1,1,4,211
17987,185,13,198.57,1,1,1,3,111
17988,12,38,201.12,3,2,1,6,321
17990,237,29,630.84,1,2,2,5,122
17991,225,5,93.35,1,1,1,3,111
17994,122,79,674.89,1,3,2,6,132
17995,282,2,76.1,1,1,1,3,111
17997,74,164,1962.46,2,3,3,8,233
17999,37,91,380.39,2,3,1,6,231
18001,12,57,415.13,3,2,2,7,322
18004,362,37,157.92,1,2,1,4,121
18005,4,53,226.47,3,2,1,6,321
18006,23,22,444.68,3,1,2,6,312
18008,70,30,2116.19,2,2,3,7,223
18009,235,31,247.39,1,2,1,4,121
18010,257,14,174.8,1,1,1,3,111
18011,373,28,102.79,1,2,1,4,121
18013,155,31,187.29,1,2,1,4,121
18014,28,30,162.22,2,2,1,5,221
18015,4,46,120.03,3,2,1,6,321
18016,32,122,1477.66,2,3,3,8,233
18017,81,3,523,2,1,2,5,212
18018,108,29,122.14,1,2,1,4,121
18019,52,5,38.45,2,1,1,4,211
18022,36,164,612.72,2,3,2,7,232
18024,153,21,389.78,1,1,2,4,112
18027,99,21,115.31,1,1,1,3,111
18030,4,9,230.65,3,1,1,5,311
18032,334,5,73.5,1,1,1,3,111
18033,65,33,93.82,2,2,1,5,221
18034,22,110,418.68,3,3,2,8,332
18035,36,49,713.89,2,2,2,6,222
18036,32,94,403.12,2,3,2,7,232
18037,154,19,70.02,1,1,1,3,111
18040,19,19,357.2,3,1,1,5,311
18041,12,458,4097.37,3,3,3,9,333
18042,54,7,165.05,2,1,1,4,211
18043,25,115,529.29,3,3,2,8,332
18044,4,127,2088.6,3,3,3,9,333
18045,45,43,178.34,2,2,1,5,221
18048,203,7,172.29,1,1,1,3,111
18050,359,5,74.4,1,1,1,3,111
18053,71,20,300.02,2,1,1,4,211
18055,7,358,6761.34,3,3,3,9,333
18056,288,19,363.65,1,1,1,3,111
18058,10,3,170.16,3,1,1,5,311
18059,23,18,306.46,3,1,1,5,311
18061,22,46,2119.41,3,2,3,8,323
18062,173,27,720.52,1,2,2,5,122
18064,133,7,814,1,1,2,4,112
18065,6,137,2392.83,3,3,3,9,333
18066,75,10,318,2,1,1,4,211
18067,40,37,396.33,2,2,2,6,222
18068,289,1,101.7,1,1,1,3,111
18069,26,457,2009.24,2,3,3,8,233
18071,258,25,453,1,2,2,5,122
18072,186,18,247.44,1,1,1,3,111
18073,114,72,3859.82,1,2,3,6,123
18074,374,13,489.6,1,1,2,4,112
18075,23,142,2611.75,3,3,3,9,333
18077,8,223,2584.41,3,3,3,9,333
18078,217,29,336.13,1,2,1,4,121
18079,45,123,3613.15,2,3,3,8,233
18080,19,2,1231.5,3,1,3,7,313
18081,36,17,343.45,2,1,1,4,211
18082,26,70,680.84,2,2,2,6,222
18084,16,1,90.48,3,1,1,5,311
18085,330,29,689.95,1,2,2,5,122
18086,274,7,101.34,1,1,1,3,111
18087,98,2,4055.72,1,1,3,5,113
18088,61,37,166.03,2,2,1,5,221
18092,2,89,9068.26,3,3,3,9,333
18093,93,36,2106.52,1,2,3,6,123
18094,82,70,3017.3,2,2,3,7,223
18095,313,21,580.05,1,1,2,4,112
18096,12,196,849.06,3,3,2,8,332
18097,8,106,2662.4,3,3,3,9,333
18099,127,19,168.31,1,1,1,3,111
18101,11,40,222.4,3,2,1,6,321
18102,1,431,259657.3,3,3,3,9,333
18104,37,38,754.64,2,2,2,6,222
18105,38,18,113.48,2,1,1,4,211
18106,330,37,421.9,1,2,2,5,122
18108,254,17,271,1,1,1,3,111
18109,2,441,8004.92,3,3,3,9,333
18110,20,37,198.8,3,2,1,6,321
18112,12,26,352.69,3,2,1,6,321
18113,369,1,76.32,1,1,1,3,111
18114,290,28,220.1,1,2,1,4,121
18116,68,371,1403.11,2,3,3,8,233
18117,26,72,315.65,2,2,1,5,221
18118,11,1263,5625.08,3,3,3,9,333
18119,368,29,180.7,1,2,1,4,121
18120,214,17,111.15,1,1,1,3,111
18121,149,31,653.3,1,2,2,5,122
18122,8,357,1793.06,3,3,3,9,333
18123,24,34,574.44,3,2,2,7,322
18125,30,192,1131.75,2,3,2,7,232
18126,61,52,200.92,2,2,1,5,221
18127,19,46,347.08,3,2,1,6,321
18129,243,14,112.55,1,1,1,3,111
18130,15,70,1059.39,3,2,2,7,322
18133,212,1,931.5,1,1,2,4,112
18135,29,20,681.91,2,1,2,5,212
18136,63,38,784.33,2,2,2,6,222
18138,295,8,152.65,1,1,1,3,111
18139,18,159,8438.34,3,3,3,9,333
18142,157,15,1019.52,1,1,2,4,112
18143,117,61,1000.16,1,2,2,5,122
18144,8,43,2888.75,3,2,3,8,323
18145,13,221,2861.55,3,3,3,9,333
18146,141,10,160.35,1,1,1,3,111
18147,46,7,179.34,2,1,1,4,211
18149,51,16,612.08,2,1,2,5,212
18150,32,37,566.58,2,2,2,6,222
18151,135,38,653.35,1,2,2,5,122
18154,3,21,399.19,3,1,2,6,312
18155,75,25,371.62,2,2,1,5,221
18156,13,122,675.64,3,3,2,8,332
18158,9,34,453.4,3,2,2,7,322
18159,301,23,530.15,1,1,2,4,112
18160,57,39,638.06,2,2,2,6,222
18161,15,80,1618.69,3,3,3,9,333
18164,37,24,399.65,2,2,2,6,222
18165,177,10,302.46,1,1,1,3,111
18167,23,37,1384.86,3,2,3,8,323
18168,176,130,1160.04,1,3,2,6,132
18169,61,9,202.65,2,1,1,4,211
18170,33,38,980.31,2,2,2,6,222
18171,59,54,1231.31,2,2,3,7,223
18172,15,189,7561.68,3,3,3,9,333
18173,87,31,2106.84,2,2,3,7,223
18174,7,1,104,3,1,1,5,311
18176,358,30,476.35,1,2,2,5,122
18177,31,73,1340.87,2,3,3,8,233
18178,129,97,1590.81,1,3,3,7,133
18179,9,90,1793.17,3,3,3,9,333
18180,5,119,1843.75,3,3,3,9,333
18181,24,41,366.85,3,2,1,6,321
18183,227,37,632.07,1,2,2,5,122
18184,15,1,49.8,3,1,1,5,311
18185,249,17,304.25,1,1,1,3,111
18188,15,71,2001.04,3,2,3,8,323
18189,78,68,1090.24,2,2,2,6,222
18190,192,15,284.46,1,1,1,3,111
18191,262,7,207.8,1,1,1,3,111
18192,72,45,957.97,2,2,2,6,222
18193,165,16,243.76,1,1,1,3,111
18194,82,7,973.84,2,1,2,5,212
18196,95,139,686.63,1,3,2,6,132
18198,4,159,5425.56,3,3,3,9,333
18200,106,30,150.35,1,2,1,4,121
18202,200,68,1396.99,1,2,3,6,123
18203,157,19,160.42,1,1,1,3,111
18204,71,192,1975.35,2,3,3,8,233
18205,36,32,517.36,2,2,2,6,222
18209,29,8,139.1,2,1,1,4,211
18210,2,134,2621.38,3,3,3,9,333
18211,26,42,600.07,2,2,2,6,222
18212,326,34,216.07,1,2,1,4,121
18213,237,15,232.48,1,1,1,3,111
18215,89,13,299.34,2,1,1,4,211
18216,31,26,481.75,2,2,2,6,222
18217,29,31,621.75,2,2,2,6,222
18218,211,20,641.92,1,1,2,4,112
18219,3,114,2069.77,3,3,3,9,333
18220,227,2,305.28,1,1,1,3,111
18221,22,64,1041.61,3,2,2,7,322
18222,93,19,443,1,1,2,4,112
18223,5,272,6484.54,3,3,3,9,333
18224,264,10,158.95,1,1,1,3,111
18225,3,269,5504.96,3,3,3,9,333
18226,44,242,5228.05,2,3,3,8,233
18227,218,5,93.75,1,1,1,3,111
18228,57,30,779.9,2,2,2,6,222
18229,12,164,7276.9,3,3,3,9,333
18230,9,86,2810.2,3,3,3,9,333
18231,192,123,2071.77,1,3,3,7,133
18232,82,37,592.97,2,2,2,6,222
18233,326,1,440,1,1,2,4,112
18235,72,104,1796.48,2,3,3,8,233
18236,30,49,882.24,2,2,2,6,222
18237,3,61,987.1,3,2,2,7,322
18239,219,88,1561.61,1,3,3,7,133
18240,46,6,422.58,2,1,2,5,212
18241,10,104,2073.09,3,3,3,9,333
18242,72,78,2232.49,2,3,3,8,233
18245,7,175,2567.06,3,3,3,9,333
18246,24,4,596.1,3,1,2,6,312
18248,123,47,804.02,1,2,2,5,122
18249,17,8,95.34,3,1,1,5,311
18250,310,21,349.27,1,1,1,3,111
18251,87,16,4314.72,2,1,3,6,213
18252,51,94,518.27,2,3,2,7,232
18255,89,6,103.3,2,1,1,4,211
18257,39,118,2337.63,2,3,3,8,233
18259,25,42,2338.6,3,2,3,8,323
18260,173,133,2628.35,1,3,3,7,133
18261,43,21,324.24,2,1,1,4,211
18262,140,13,149.48,1,1,1,3,111
18263,26,61,1213.16,2,2,3,7,223
18265,72,46,801.51,2,2,2,6,222
18268,134,1,25.5,1,1,1,3,111
18269,366,7,168.6,1,1,1,3,111
18270,38,11,283.15,2,1,1,4,211
18272,3,166,3078.58,3,3,3,9,333
18273,2,3,204,3,1,1,5,311
18274,30,11,175.92,2,1,1,4,211
18276,44,14,335.86,2,1,1,4,211
18277,58,8,110.38,2,1,1,4,211
18278,74,9,173.9,2,1,1,4,211
18280,278,10,180.6,1,1,1,3,111
18281,181,7,80.82,1,1,1,3,111
18282,8,12,178.05,3,1,1,5,311
18283,4,721,2045.53,3,3,3,9,333
18287,43,70,1837.28,2,2,3,7,223
