folio,site_address,SiteCity,site_zip,sale_date,sale_price,bed,bath,year_built,sq_ft,total_sq_ft,neighborhood,total_stories,qualified,acreage
883531050,16808 HAWKGLEN PL,LITHIA,33547,2/28/19,275000,3,2,2002,1782,2358,Fishhawk East Area,1,Qualified,0.18
875190029,5138 FAIRWAY ONE DR,VALRICO,33596,6/27/19,275000,4,2.5,1994,2351,2977,Riverhills Area,2,Qualified,0.18
875381498,3134 BENT CREEK DR,VALRICO,33596,1/9/20,275000,4,2,1995,2048,2724,Riverhills Area,1,Qualified,0.18
883294182,16317 BRIDGEWALK DR,LITHIA,33547,8/24/15,279000,3,2,2005,2321,2913,Fishhawk West Area,1,Qualified,0.18
883532240,15112 SHEARCREST DR,LITHIA,33547,4/28/16,279200,3,2,2003,2042,2947,Fishhawk West Area,1,Qualified,0.18
761510968,7208 BUCKS FORD DR,RIVERVIEW,33578,1/10/18,280000,4,3,2001,2530,3430,Lake St Charles Area,1,Qualified,0.18
883534336,6118 WHIMBRELWOOD DR,LITHIA,33547,2/7/19,280000,4,3,2004,2226,3348,Fishhawk West Area,1,Qualified,0.18
883534254,6111 WHIMBRELWOOD DR,LITHIA,33547,7/3/17,282000,3,2,2004,2166,2817,Fishhawk West Area,1,Qualified,0.18
883534254,6111 WHIMBRELWOOD DR,LITHIA,33547,7/3/17,282000,3,2,2004,2166,2817,Fishhawk West Area,1,Qualified,0.18
883532240,15112 SHEARCREST DR,LITHIA,33547,8/11/17,282000,3,2,2003,2042,2947,Fishhawk West Area,1,Qualified,0.18
883532240,15112 SHEARCREST DR,LITHIA,33547,8/11/17,282000,3,2,2003,2042,2947,Fishhawk West Area,1,Qualified,0.18
880783200,15654 STARLING WATER DR,LITHIA,33547,7/24/15,282500,4,2,2009,2379,3362,Fishhawk West Area,1,Qualified,0.18
883533988,6118 GANNETDALE DR,LITHIA,33547,5/11/18,283000,4,2,2003,2014,2558,Fishhawk West Area,1,Qualified,0.18
883533988,6118 GANNETDALE DR,LITHIA,33547,5/11/18,283000,4,2,2003,2014,2558,Fishhawk West Area,1,Qualified,0.18
884010076,11325 COVENTRY GROVE CIR,LITHIA,33547,7/25/17,284000,4,2.5,2014,2662,3475,East Valrico / W Lithia Area,1,Qualified,0.18
761510944,7232 BUCKS FORD DR,RIVERVIEW,33578,5/19/17,285000,4,3,2005,2534,3428,Lake St Charles Area,1,Qualified,0.18
884010376,11415 COVENTRY GROVE CIR,LITHIA,33547,2/21/18,285000,4,3,2014,2401,3038,East Valrico / W Lithia Area,1,Qualified,0.18
870981206,3403 STONEBRIDGE TRL,VALRICO,33596,10/24/18,285300,4,2.5,1997,2162,2942,Riverhills Area,2,Qualified,0.18
883533844,6221 GANNETDALE DR,LITHIA,33547,7/31/17,290000,4,2.5,2004,2438,3203,Fishhawk West Area,2,Qualified,0.18
883533844,6221 GANNETDALE DR,LITHIA,33547,7/31/17,290000,4,2.5,2004,2438,3203,Fishhawk West Area,2,Qualified,0.18
870981660,3316 STONEBRIDGE TRL,VALRICO,33596,12/8/17,291000,4,2,1999,1978,2578,Riverhills Area,1,Qualified,0.18
870981660,3316 STONEBRIDGE TRL,VALRICO,33596,12/8/17,291000,4,2,1999,1978,2578,Riverhills Area,1,Qualified,0.18
874006832,3716 TREELINE DR,VALRICO,33596,2/8/18,292000,4,3,2000,2400,3148,Bloomingdale Area,1,Qualified,0.18
761510956,7220 BUCKS FORD DR,RIVERVIEW,33578,7/12/16,295000,4,3,2002,2496,3550,Lake St Charles Area,1,Qualified,0.18
880675078,4521 OAK RIVER CIR,VALRICO,33596,6/20/17,295000,4,3,1994,2480,3184,Bloomingdale Area,1,Qualified,0.18
761510922,7254 BUCKS FORD DR,RIVERVIEW,33578,2/27/18,296000,4,3,2004,2505,3430,Lake St Charles Area,1,Qualified,0.18
870981934,3217 STONEBRIDGE TRL,VALRICO,33596,2/18/20,296800,4,2,2000,2018,2604,Riverhills Area,1,Qualified,0.18
883210228,17602 BUCKINGHAM GARDEN DR,LITHIA,33547,3/15/18,297200,4,3,2018,2400,3106,East Valrico / W Lithia Area,1,Qualified,0.18
883210252,17527 BRIGHT WHEAT DR,LITHIA,33547,8/13/17,298900,4,3,2017,2400,3106,East Valrico / W Lithia Area,1,Qualified,0.18
883534262,6119 WHIMBRELWOOD DR,LITHIA,33547,7/20/18,299000,4,2.5,2004,2220,2883,Fishhawk West Area,2,Qualified,0.18
884040576,11409 THAMES FARE WAY,LITHIA,33547,7/5/17,300000,3,2,2013,2071,2730,East Valrico / W Lithia Area,1,Qualified,0.18
883531510,5832 HERONVIEW CRESCENT DR,LITHIA,33547,8/15/16,305000,4,3,2002,2222,3060,Fishhawk West Area,1,Qualified,0.18
883531510,5832 HERONVIEW CRESCENT DR,LITHIA,33547,8/15/16,305000,4,3,2002,2222,3060,Fishhawk West Area,1,Qualified,0.18
880783642,15712 SUNSET RUN LN,LITHIA,33547,11/22/17,305000,4,3,2013,2575,3400,Fishhawk West Area,2,Qualified,0.18
880783642,15712 SUNSET RUN LN,LITHIA,33547,11/22/17,305000,4,3,2013,2575,3400,Fishhawk West Area,2,Qualified,0.18
880783444,5206 OAKLINE VIEW DR,LITHIA,33547,6/12/15,309000,4,2.5,2012,2684,3723,Fishhawk West Area,2,Qualified,0.18
880783640,15710 SUNSET RUN LN,LITHIA,33547,9/30/19,310000,5,3,2012,2466,3132,Fishhawk West Area,2,Qualified,0.18
883534272,6129 WHIMBRELWOOD DR,LITHIA,33547,10/31/19,310000,4,3,2004,2226,3068,Fishhawk West Area,1,Qualified,0.18
768000816,5712 HOMETOWN LN,LITHIA,33547,12/30/16,313400,4,3.5,2016,2651,3435,Fishhawk West Area,2,Qualified,0.18
768000816,5712 HOMETOWN LN,LITHIA,33547,12/30/16,313400,4,3.5,2016,2651,3435,Fishhawk West Area,2,Qualified,0.18
883534248,6105 WHIMBRELWOOD DR,LITHIA,33547,7/26/19,315000,4,2,2004,2314,2918,Fishhawk West Area,1,Qualified,0.18
744056608,6706 RIVERSIDE BLUFFS DR,RIVERVIEW,33578,9/3/15,324500,3,3,2015,2390,3239,N Riverview Area NE of 301 & Alafia Rvr,1,Qualified,0.18
880783028,15715 STARLING WATER DR,LITHIA,33547,1/31/19,325000,4,3,2010,2639,3464,Fishhawk West Area,1,Qualified,0.18
768000390,14322 AZALEA POND CT,LITHIA,33547,10/11/16,325300,4,3,2016,2858,3863,Fishhawk West Area,2,Qualified,0.18
768000390,14322 AZALEA POND CT,LITHIA,33547,10/11/16,325300,4,3,2016,2858,3863,Fishhawk West Area,2,Qualified,0.18
883294080,16422 BRIDGEWALK DR,LITHIA,33547,8/11/15,328000,5,3,2005,2658,3599,Fishhawk West Area,2,Qualified,0.18
883534256,6113 WHIMBRELWOOD DR,LITHIA,33547,2/7/19,328000,4,3,2004,2226,3068,Fishhawk West Area,1,Qualified,0.18
883293950,16310 BRIDGEWALK DR,LITHIA,33547,9/27/19,328000,4,3,2005,2196,3066,Fishhawk West Area,1,Qualified,0.18
884010394,17337 CHELSEA DOWNS CIR,LITHIA,33547,5/23/16,329000,4,3,2014,2732,3855,East Valrico / W Lithia Area,1,Qualified,0.18
883294158,16421 BRIDGEWALK DR,LITHIA,33547,7/12/18,330000,4,3,2006,2226,3068,Fishhawk West Area,1,Qualified,0.18
883534334,6122 WHIMBRELWOOD DR,LITHIA,33547,4/22/19,330000,5,2,2004,2621,3555,Fishhawk West Area,2,Qualified,0.18
768288950,6232 PLOVER MEADOW ST,LITHIA,33547,7/25/18,333100,2,2,2018,1751,2411,Fishhawk West Area,1,Qualified,0.18
883532276,6006 SHEARWATER LN,LITHIA,33547,9/28/18,335000,4,2,2003,2346,2998,Fishhawk West Area,1,Qualified,0.18
768000796,5711 ESKER FALLS LN,LITHIA,33547,2/24/17,336200,4,3,2017,2842,3861,Fishhawk West Area,2,Qualified,0.18
768000796,5711 ESKER FALLS LN,LITHIA,33547,2/24/17,336200,4,3,2017,2842,3861,Fishhawk West Area,2,Qualified,0.18
768000412,14321 BLUE HYDRANGEA CT,LITHIA,33547,6/22/16,336500,5,3,2016,2838,3826,Fishhawk West Area,2,Qualified,0.18
768000412,14321 BLUE HYDRANGEA CT,LITHIA,33547,6/22/16,336500,5,3,2016,2838,3826,Fishhawk West Area,2,Qualified,0.18
880678192,4529 RIVER CLOSE BLVD,VALRICO,33596,11/19/15,339000,4,3,2001,2747,3601,Bloomingdale Area,2,Qualified,0.18
883294830,6103 CHURCHSIDE DR,LITHIA,33547,6/29/18,340000,3,3,2006,2723,3427,Fishhawk West Area,2,Qualified,0.18
880783218,15620 STARLING WATER DR,LITHIA,33547,12/27/18,344000,3,3,2011,2615,3311,Fishhawk West Area,1,Qualified,0.18
883294814,6123 CHURCHSIDE DR,LITHIA,33547,11/21/18,345000,4,2.5,2006,2752,3646,Fishhawk West Area,2,Qualified,0.18
883293428,6112 PARKSET DR,LITHIA,33547,10/11/19,346000,4,2.5,2005,2666,3090,Fishhawk West Area,2,Qualified,0.18
768280384,6008 PLOVER MEADOW ST,LITHIA,33547,12/15/16,348600,2,2.5,2016,2066,3035,Fishhawk West Area,1,Qualified,0.18
768280384,6008 PLOVER MEADOW ST,LITHIA,33547,12/15/16,348600,2,2.5,2016,2066,3035,Fishhawk West Area,1,Qualified,0.18
768000524,5717 WATERCOLOR DR,LITHIA,33547,2/13/17,349100,5,2.5,2017,2829,3729,Fishhawk West Area,2,Qualified,0.18
883294168,16409 BRIDGEWALK DR,LITHIA,33547,10/31/18,355000,4,3,2006,2300,2985,Fishhawk West Area,1,Qualified,0.18
883293430,6110 PARKSET DR,LITHIA,33547,4/26/18,360000,4,2.5,2006,3483,4239,Fishhawk West Area,2,Qualified,0.18
883293430,6110 PARKSET DR,LITHIA,33547,4/26/18,360000,4,2.5,2006,3483,4239,Fishhawk West Area,2,Qualified,0.18
880783660,5323 CROSSCOURT VIEW DR,LITHIA,33547,5/25/18,360000,5,3,2013,2426,3080,Fishhawk West Area,2,Qualified,0.18
880783660,5323 CROSSCOURT VIEW DR,LITHIA,33547,5/25/18,360000,5,3,2013,2426,3080,Fishhawk West Area,2,Qualified,0.18
883210226,17611 BUCKINGHAM GARDEN DR,LITHIA,33547,5/23/18,363600,4,3.5,2018,2885,3685,East Valrico / W Lithia Area,2,Qualified,0.18
883296776,16114 PALMETTORUN CIR,LITHIA,33547,8/16/19,367000,4,3.5,2009,2904,4012,Fishhawk West Area,2,Qualified,0.18
874988006,2824 SHETLAND RIDGE DR,VALRICO,33596,8/17/16,368500,5,3.5,2016,2542,3637,East Valrico / W Lithia Area,2,Qualified,0.18
875381474,5411 TWIN CREEKS DR,VALRICO,33596,5/18/17,370000,5,3,1995,2524,3203,Riverhills Area,2,Qualified,0.18
875381474,5411 TWIN CREEKS DR,VALRICO,33596,5/18/17,370000,5,3,1995,2524,3203,Riverhills Area,2,Qualified,0.18
880783068,15740 STARLING WATER DR,LITHIA,33547,3/10/20,370000,4,3,2013,2845,3428,Fishhawk West Area,1,Qualified,0.18
771924998,6019 WATERCOLOR DR,LITHIA,33547,5/31/16,373500,4,3.5,2016,3193,4129,Fishhawk West Area,2,Qualified,0.18
771924998,6019 WATERCOLOR DR,LITHIA,33547,5/31/16,373500,4,3.5,2016,3193,4129,Fishhawk West Area,2,Qualified,0.18
768280514,13940 SWALLOW HILL DR,LITHIA,33547,4/13/17,373900,2,2.5,2017,2049,2705,Fishhawk West Area,1,Qualified,0.18
768280514,13940 SWALLOW HILL DR,LITHIA,33547,4/13/17,373900,2,2.5,2017,2049,2705,Fishhawk West Area,1,Qualified,0.18
768000492,5803 JASPER GLEN DR,LITHIA,33547,8/24/17,375000,4,3,2017,2515,3479,Fishhawk West Area,1,Qualified,0.18
768000492,5803 JASPER GLEN DR,LITHIA,33547,8/24/17,375000,4,3,2017,2515,3479,Fishhawk West Area,1,Qualified,0.18
768280476,13919 KINGFISHER GLEN DR,LITHIA,33547,9/4/19,375000,2,2.5,2017,2046,3006,Fishhawk West Area,1,Qualified,0.18
771925172,5942 CALDERA RIDGE DR,LITHIA,33547,10/31/17,379000,4,2.5,2014,2786,3676,Fishhawk West Area,2,Qualified,0.18
771925172,5942 CALDERA RIDGE DR,LITHIA,33547,10/31/17,379000,4,2.5,2014,2786,3676,Fishhawk West Area,2,Qualified,0.18
883296596,5953 PARKSET DR,LITHIA,33547,11/9/16,380000,4,3,2011,2889,3718,Fishhawk West Area,2,Qualified,0.18
883296596,5953 PARKSET DR,LITHIA,33547,11/9/16,380000,4,3,2011,2889,3718,Fishhawk West Area,2,Qualified,0.18
874988014,2816 SHETLAND RIDGE DR,VALRICO,33596,3/30/16,384200,4,4.5,2016,3580,4582,East Valrico / W Lithia Area,2,Qualified,0.18
880800094,15843 STARLING WATER DR,LITHIA,33547,4/16/20,384900,5,4,2010,2858,3636,Fishhawk West Area,2,Qualified,0.18
883294824,6109 CHURCHSIDE DR,LITHIA,33547,4/6/20,385000,4,3.5,2006,2952,3962,Fishhawk West Area,2,Qualified,0.18
771924936,5939 JASPER GLEN DR,LITHIA,33547,10/1/15,386400,5,4,2015,3566,4654,Fishhawk West Area,2,Qualified,0.18
880800110,15827 STARLING WATER DR,LITHIA,33547,6/29/16,389000,4,3.5,2010,3282,3873,Fishhawk West Area,2,Qualified,0.18
880800110,15827 STARLING WATER DR,LITHIA,33547,8/19/19,395000,4,3.5,2010,3282,3873,Fishhawk West Area,2,Qualified,0.18
883294114,16514 BRIDGEWALK DR,,33569-5294,5/19/20,395000,4,3,2005,2569,3531,Fishhawk West Area,2,Qualified,0.18
768280460,13927 KINGFISHER GLEN DR,LITHIA,33547,12/29/17,400400,2,2.5,2017,2640,3479,Fishhawk West Area,1,Qualified,0.18
744056618,6722 RIVERSIDE BLUFFS DR,RIVERVIEW,33578,7/20/15,401400,5,3.5,2015,3581,4640,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.18
768280458,13929 KINGFISHER GLEN DR,LITHIA,33547,10/31/16,403400,2,2.5,2016,2640,3471,Fishhawk West Area,1,Qualified,0.18
768280458,13929 KINGFISHER GLEN DR,LITHIA,33547,10/31/16,403400,2,2.5,2016,2640,3471,Fishhawk West Area,1,Qualified,0.18
768280476,13919 KINGFISHER GLEN DR,LITHIA,33547,2/24/17,405400,2,2.5,2017,2046,3006,Fishhawk West Area,1,Qualified,0.18
768280406,14010 KINGFISHER GLEN DR,LITHIA,33547,11/28/16,405500,2,2.5,2016,2383,3634,Fishhawk West Area,1,Qualified,0.18
768280406,14010 KINGFISHER GLEN DR,LITHIA,33547,11/28/16,405500,2,2.5,2016,2383,3634,Fishhawk West Area,1,Qualified,0.18
880800796,5015 SAGECREST DR,LITHIA,33547,7/15/19,408000,4,3.5,2014,2880,3653,Fishhawk West Area,2,Qualified,0.18
880800080,15862 STARLING WATER DR,LITHIA,33547,3/9/20,415000,4,3.5,2010,3055,3919,Fishhawk West Area,2,Qualified,0.18
768280370,6114 WATERCOLOR DR,LITHIA,33547,9/30/19,423400,2,2.5,2019,2650,3817,Fishhawk West Area,1,Qualified,0.18
771925156,5920 ESKER FALLS LN,LITHIA,33547,2/24/16,427200,5,4,2016,3172,4344,Fishhawk West Area,2,Qualified,0.18
771925156,5920 ESKER FALLS LN,LITHIA,33547,2/24/16,427200,5,4,2016,3172,4344,Fishhawk West Area,2,Qualified,0.18
768280416,14020 KINGFISHER GLEN DR,LITHIA,33547,5/9/19,427500,2,2.5,2019,2600,3783,Fishhawk West Area,1,Qualified,0.18
768280408,14012 KINGFISHER GLEN DR,LITHIA,33547,6/29/18,431000,2,2.5,2018,2678,3908,Fishhawk West Area,1,Qualified,0.18
771924818,5914 SHELL RIDGE DR,LITHIA,33547,8/31/17,435000,4,3.5,2014,3484,4390,Fishhawk West Area,2,Qualified,0.18
771924818,5914 SHELL RIDGE DR,LITHIA,33547,8/31/17,435000,4,3.5,2014,3484,4390,Fishhawk West Area,2,Qualified,0.18
768280410,14014 KINGFISHER GLEN DR,LITHIA,33547,7/30/19,438300,3,2.5,2019,2647,3828,Fishhawk West Area,1,Qualified,0.18
771924746,5913 WATERCOLOR DR,LITHIA,33547,8/12/16,440000,5,4,2016,3207,4362,Fishhawk West Area,2,Qualified,0.18
771924746,5913 WATERCOLOR DR,LITHIA,33547,8/12/16,440000,5,4,2016,3207,4362,Fishhawk West Area,2,Qualified,0.18
880783372,5310 SANDERLING RIDGE DR,LITHIA,33547,9/8/17,449000,4,4,2013,3213,4475,Fishhawk West Area,2,Qualified,0.18
880783306,5332 SAGECREST DR,LITHIA,33547,8/31/16,450000,4,4.5,2013,3578,4545,Fishhawk West Area,2,Qualified,0.18
768288762,14103 BARRINGTON STOWERS DR,LITHIA,33547,6/22/18,459000,4,3.5,2018,3029,4353,Fishhawk West Area,2,Qualified,0.18
768288762,14103 BARRINGTON STOWERS DR,LITHIA,33547,6/22/18,459000,4,3.5,2018,3029,4353,Fishhawk West Area,2,Qualified,0.18
771924944,5934 SHELL RIDGE DR,LITHIA,33547,10/26/15,459900,5,4,2015,3561,4661,Fishhawk West Area,2,Qualified,0.18
771924794,5907 JASPER GLEN DR,LITHIA,33547,6/7/19,467500,4,4,2015,3144,4123,Fishhawk West Area,2,Qualified,0.18
880783372,5310 SANDERLING RIDGE DR,LITHIA,33547,5/31/19,470000,4,4,2013,3213,4475,Fishhawk West Area,2,Qualified,0.18
880783834,15515 MOSSY RIDGE LN,LITHIA,33547,10/20/17,474857,5,4,2013,3668,4600,Fishhawk West Area,2,Qualified,0.18
880783834,15515 MOSSY RIDGE LN,LITHIA,33547,10/20/17,474857,5,4,2013,3668,4600,Fishhawk West Area,2,Qualified,0.18
880783836,15517 MOSSY RIDGE LN,LITHIA,33547,12/20/19,484000,4,5,2013,3236,4468,Fishhawk West Area,2,Qualified,0.18
883660734,14830 HERONGLEN DR,LITHIA,33547,8/4/15,100,5,3,2003,2149,2945,Fishhawk West Area,1,Unqualified,0.19
883294306,6224 BRIDGEVISTA DR,LITHIA,33547,10/20/15,100,4,3,2005,2694,3370,Fishhawk West Area,1,Unqualified,0.19
883294072,16414 BRIDGEWALK DR,LITHIA,33547,11/20/15,100,5,2,2005,2662,3565,Fishhawk West Area,2,Unqualified,0.19
870981008,3101 BENT CREEK DR,VALRICO,33596,5/16/16,100,3,2,1998,2134,2804,Riverhills Area,1,Unqualified,0.19
883532414,6010 PALOMAGLADE DR,LITHIA,33547,6/6/16,100,5,4,2003,2872,3980,Fishhawk West Area,2,Unqualified,0.19
883532400,6024 PALOMAGLADE DR,LITHIA,33547,8/12/16,100,5,3,2004,2975,3816,Fishhawk West Area,1,Unqualified,0.19
883531426,14923 HERONGLEN DR,LITHIA,33547,4/24/17,100,5,2.5,2002,2580,3268,Fishhawk West Area,2,Unqualified,0.19
883294426,6433 BRIDGECREST DR,LITHIA,33547,6/2/17,100,4,2,2005,1971,2696,Fishhawk West Area,1,Unqualified,0.19
881142770,6225 KITERIDGE DR,LITHIA,33547,10/24/17,100,3,2,2002,1559,2014,Fishhawk East Area,1,Unqualified,0.19
881142770,6225 KITERIDGE DR,LITHIA,33547,10/24/17,100,3,2,2002,1559,2014,Fishhawk East Area,1,Unqualified,0.19
875381504,3122 BENT CREEK DR,VALRICO,33596,11/9/17,100,3,2.5,1995,2045,2771,Riverhills Area,1,Unqualified,0.19
883660746,14818 HERONGLEN DR,LITHIA,33547,11/9/17,100,5,3,2003,2405,3275,Fishhawk West Area,1,Unqualified,0.19
883532396,6028 PALOMAGLADE DR,LITHIA,33547,11/9/17,100,4,3,2003,2477,3292,Fishhawk West Area,1,Unqualified,0.19
883660596,5907 TEALWATER PL,LITHIA,33547,12/13/17,100,4,3,2002,2710,3552,Fishhawk West Area,2,Unqualified,0.19
883531410,14910 HERONGLEN DR,LITHIA,33547,12/21/17,100,5,3,2002,2827,3681,Fishhawk West Area,2,Unqualified,0.19
883532634,15502 MARTINMEADOW DR,LITHIA,33547,5/8/18,100,4,2,2004,2136,2665,Fishhawk West Area,1,Unqualified,0.19
870981072,3026 BENT CREEK DR,VALRICO,33596,9/27/18,100,4,2,1995,2008,2684,Riverhills Area,1,Unqualified,0.19
883531016,5610 HAWKLAKE RD,LITHIA,33547,10/4/18,100,3,2,2003,1695,2227,Fishhawk East Area,1,Unqualified,0.19
883294074,16416 BRIDGEWALK DR,LITHIA,33547,11/7/18,100,5,3,2005,2658,3484,Fishhawk West Area,2,Unqualified,0.19
883660800,14805 HERONGLEN DR,LITHIA,33547,3/14/19,100,4,2.5,2003,2534,3622,Fishhawk West Area,2,Unqualified,0.19
883293946,16306 BRIDGEWALK DR,LITHIA,33547,4/25/19,100,5,3,2007,2675,3520,Fishhawk West Area,2,Unqualified,0.19
883532418,6006 PALOMAGLADE DR,LITHIA,33547,4/25/19,100,4,3,2003,2924,3569,Fishhawk West Area,2,Unqualified,0.19
870981648,3260 STONEBRIDGE TRL,VALRICO,33596,9/5/19,100,3,2,1999,2050,2807,Riverhills Area,1,Unqualified,0.19
883293912,6012 CHURCHSIDE DR,LITHIA,33547,10/9/19,100,3,2,2005,1689,2460,Fishhawk West Area,1,Unqualified,0.19
883293726,16158 BRIDGEPARK DR,LITHIA,33547,6/15/20,100,5,3,2006,3090,3937,Fishhawk West Area,1,Unqualified,0.19
875381516,3024 BENT CREEK DR,VALRICO,33596,5/9/18,65500,4,2,1995,2228,2905,Riverhills Area,1,Unqualified,0.19
881142622,6001 KITERIDGE DR,LITHIA,33547,11/24/17,72000,4,2,2002,1365,1859,Fishhawk East Area,1,Unqualified,0.19
880783756,15404 WOODSTAR LANDING CT,LITHIA,33547,12/10/19,150000,4,3.5,2014,3719,4917,Fishhawk West Area,2,Unqualified,0.19
883660768,14847 HERONGLEN DR,LITHIA,33547,7/23/15,161700,4,2.5,2002,2984,4080,Fishhawk West Area,2,Unqualified,0.19
747627314,1144 HARDWOOD DR,VALRICO,33596,4/20/17,173000,3,2,1992,1558,2242,Bloomingdale Area,1,Qualified,0.19
739914322,6202 CALAMARI PL,RIVERVIEW,33578,2/27/18,175000,3,2,2002,1158,1818,Lake St Charles Area,1,Qualified,0.19
741247616,6204 GASSINO PL,RIVERVIEW,33578,9/1/17,178000,3,2,2001,1452,1860,Lake St Charles Area,1,Qualified,0.19
739914062,6728 WATERTON DR,RIVERVIEW,33578,5/12/17,194000,3,2,2003,1662,2160,Lake St Charles Area,1,Qualified,0.19
739914400,6310 GONDOLA DR,RIVERVIEW,33578,10/23/15,201000,3,2,2003,1874,2690,Lake St Charles Area,1,Qualified,0.19
739913006,6906 JAMESTOWN MANOR DR,RIVERVIEW,33578,8/30/16,205500,3,2,2000,2178,2658,Lake St Charles Area,1,Qualified,0.19
880675076,4519 OAK RIVER CIR,VALRICO,33596,9/28/16,210000,4,2,1999,1950,2713,Bloomingdale Area,1,Qualified,0.19
883533554,15711 PHOEBEPARK AVE,LITHIA,33547,10/6/17,210000,3,2,2004,1828,2326,Fishhawk West Area,1,Qualified,0.19
747623324,1325 MONTE LAKE DR,VALRICO,33596,7/8/15,212000,4,2,1993,2192,2983,Bloomingdale Area,1,Qualified,0.19
880677768,2626 VINEDALE AVE,VALRICO,33596,11/19/15,212000,3,2,2000,1847,2459,Bloomingdale Area,1,Qualified,0.19
747623558,1422 MONTE LAKE DR,VALRICO,33596,6/15/18,214000,3,2,2000,1604,2368,Bloomingdale Area,1,Qualified,0.19
768000532,5706 ESKER FALLS LN,LITHIA,33547,2/15/19,214600,5,4,2018,3090,3999,Fishhawk West Area,2,Unqualified,0.19
881142670,6136 KITERIDGE DR,LITHIA,33547,7/19/19,215000,3,2,2003,1559,2014,Fishhawk East Area,1,Qualified,0.19
881142670,6136 KITERIDGE DR,LITHIA,33547,7/19/19,215000,3,2,2003,1559,2014,Fishhawk East Area,1,Qualified,0.19
739914060,6730 WATERTON DR,RIVERVIEW,33578,5/31/18,216900,3,2,2003,1662,2160,Lake St Charles Area,1,Qualified,0.19
739913046,7012 JAMESTOWN MANOR DR,RIVERVIEW,33578,11/30/15,219000,3,2,1998,1816,2358,Lake St Charles Area,1,Qualified,0.19
880921068,16928 HAWKRIDGE RD,LITHIA,33547,6/22/16,219000,3,2,2001,1720,2352,Fishhawk East Area,1,Qualified,0.19
880921566,16812 HAWKRIDGE RD,LITHIA,33547,8/5/16,219700,3,2,1999,1631,2160,Fishhawk East Area,1,Qualified,0.19
880921566,16812 HAWKRIDGE RD,LITHIA,33547,8/5/16,219700,3,2,1999,1631,2160,Fishhawk East Area,1,Qualified,0.19
880921566,16812 HAWKRIDGE RD,LITHIA,33547,8/5/16,219700,3,2,1999,1631,2160,Fishhawk East Area,1,Qualified,0.19
880921626, *** CONFIDENTIAL SITE *** ***,*******,99999,6/16/16,219900,3,2,1999,1699,2352,Fishhawk East Area,1,Qualified,0.19
883533994,6124 GANNETDALE DR,LITHIA,33547,3/18/16,220000,4,2.5,2004,1930,2478,Fishhawk West Area,2,Qualified,0.19
871825840,3142 BEAVER POND TRL,VALRICO,33596,11/28/17,220500,3,2,1999,1598,2279,Twin Lakes Area,1,Qualified,0.19
758316408,10218 ASHLEY OAKS DR,RIVERVIEW,33578,4/12/17,222000,4,2,2000,2033,2771,Lake St Charles Area,1,Qualified,0.19
741246856,6243 CRICKETHOLLOW DR,RIVERVIEW,33578,1/17/17,227000,4,3,2002,2208,2965,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.19
880677766,2631 ALLWOOD AVE,VALRICO,33596,5/1/18,228000,3,2,2000,1733,2441,Bloomingdale Area,1,Qualified,0.19
739913010,6910 JAMESTOWN MANOR DR,RIVERVIEW,33578,5/25/18,228500,3,2,1996,1782,2358,Lake St Charles Area,1,Qualified,0.19
761510630,7111 COLONY POINTE DR,RIVERVIEW,33578,2/16/17,230000,4,2.5,2002,2240,2726,Lake St Charles Area,2,Qualified,0.19
739913710,10123 SOMERSBY DR,RIVERVIEW,33578,6/20/18,230000,3,2,1999,1792,2551,Lake St Charles Area,1,Qualified,0.19
880675656,2213 LONGMORE CIR,VALRICO,33596,10/14/16,235000,3,2.5,1996,1909,2640,Bloomingdale Area,1,Qualified,0.19
746727692,1432 TRAIL BOSS LN,BRANDON,33511,6/16/17,235000,3,2,2000,1734,2548,SW John Moore & Bloomingdale Area,1,Qualified,0.19
739913006,6906 JAMESTOWN MANOR DR,RIVERVIEW,33578,9/22/17,235000,3,2,2000,2178,2658,Lake St Charles Area,1,Qualified,0.19
874006746,3701 TREELINE DR,VALRICO,33596,8/3/15,235800,4,2,1999,2091,2817,Bloomingdale Area,1,Qualified,0.19
874006406,3609 WARMSPRING WAY,VALRICO,33596,1/8/18,236000,4,2,1993,2203,2733,Bloomingdale Area,1,Qualified,0.19
870981656,3310 STONEBRIDGE TRL,VALRICO,33596,12/2/19,239000,3,2,1999,1805,2462,Riverhills Area,1,Qualified,0.19
758316442,10501 ASHLEY OAKS DR,RIVERVIEW,33578,7/25/17,240000,4,2,2000,2065,2792,Lake St Charles Area,1,Qualified,0.19
880677904,4510 COMPASS OAKS DR,VALRICO,33596,7/31/15,245000,5,3,2000,2177,2745,Bloomingdale Area,1,Qualified,0.19
758316356,10112 TANTARA CT,RIVERVIEW,33578,9/7/16,245000,3,2,1999,2257,2906,Lake St Charles Area,1,Qualified,0.19
761510788,9732 BAY COLONY DR,RIVERVIEW,33578,3/6/17,245000,3,2,2003,1976,2775,Lake St Charles Area,1,Qualified,0.19
883532598,15466 MARTINMEADOW DR,LITHIA,33547,7/5/17,248000,4,2,2004,2000,2755,Fishhawk West Area,1,Qualified,0.19
884010762,11115 FOSTER CARRIAGE RD,LITHIA,33547,8/1/17,248000,4,2.5,2009,2081,2816,East Valrico / W Lithia Area,2,Qualified,0.19
